date,reportlink,city,state,country,shape,duration,description,post_date,images
7/11/09 17:00,https://nuforc.org/webreports/reports/072/S72894.html,Edmonton (Canada),AB,Canada,Diamond,10-12 seconds,Black shaped object seen over blue skys of Alberta.,12/12/09,
6/29/09 14:34,https://nuforc.org/webreports/reports/070/S70760.html,Victorville,CA,USA,Diamond,10 seconds,Three diamond shaped craft at high altitude flying in perfect unison west of Victorville Ca.,8/5/09,
6/28/09 07:30,https://nuforc.org/webreports/reports/070/S70827.html,Phoenix,AZ,USA,Diamond,30 minutes,All birds flying in 1 direction away from the UFO's and clouds avoided the UFO's.,8/5/09,
6/27/09 03:30,https://nuforc.org/webreports/reports/070/S70842.html,Mcconnells,SC,USA,Diamond,4 minutes,Strange white diamond shaped object about 20 ft acrosss travel directly overhead the car no sound then the object disappeared across th,8/5/09,
6/23/09 20:30,https://nuforc.org/webreports/reports/070/S70672.html,Lagrange,OH,USA,Diamond,45min,one light broke apart into two and 2 odd shaped crafts with lots lights hovered over our heads,8/5/09,
6/18/09 21:42,https://nuforc.org/webreports/reports/070/S70571.html,Troy,MT,USA,Diamond,2 minutes,Diamond shaped object with NO sound moving from south to north,8/5/09,
5/29/09 21:25,https://nuforc.org/webreports/reports/070/S70255.html,Hartebeespoort (South Africa),,South Africa,Diamond,30 sec,object bright orange lift from mountains at an alarming speed,6/9/09,
5/18/09 11:45,https://nuforc.org/webreports/reports/070/S70100.html,Mesa,AZ,USA,Diamond,20 minutes,Flying object seen in Mesa.  ((NUFORC Note:  Confirmed high-altitude research balloon.  PD)),6/9/09,
5/17/09 20:31,https://nuforc.org/webreports/reports/070/S70070.html,Las Cruces,NM,USA,Diamond,20 min,"Bright diamond shape craft stayed in one place . Looked like it changed from 1-3 crafts, appeared for about 20 min and tucked away behi",6/9/09,
4/26/09 10:00,https://nuforc.org/webreports/reports/070/S70583.html,Corinth,ME,USA,Diamond,5 to 8 minutes,4 diamond shaped objects flying south to north above jets in the daytime.,8/5/09,
4/25/09 21:30,https://nuforc.org/webreports/reports/069/S69884.html,Flushing,NY,USA,Diamond,1 hour,"saw something in the sky at about 50 degrees east, maybe 2000 feet up. this thing had what appeared to be two, then three lights, all t",5/12/09,
4/23/09 21:35,https://nuforc.org/webreports/reports/069/S69783.html,Martinsburg,WV,USA,Diamond,1:00 min,This was no ultralight or helicopter! It was something totally different . it defied the laws of  nature!,5/12/09,
