date,reportlink,city,state,country,shape,duration,description,post_date,images
8/5/14 21:13,https://nuforc.org/webreports/reports/112/S112249.html,Los Angeles,CA,USA,Fireball,00:04,It looked like a meteor or fireball falling at first sight.,8/8/14,
8/5/14 10:45,https://nuforc.org/webreports/reports/112/S112232.html,Moncton (Canada),NB,Canada,Fireball,5 minutes,((HOAX??))  Fireballs flew up then across the horizon.,8/8/14,
8/5/14 04:03,https://nuforc.org/webreports/reports/112/S112221.html,Lake Wales,FL,USA,Fireball,35 seconds,As I was driving my 18 wheeler across route 60 east in Lake Wales I noticed a huge orange ball of fire ascending from the trees north o,8/8/14,
8/5/14 04:00,https://nuforc.org/webreports/reports/112/S112220.html,Wildwood,FL,USA,Fireball,<2 minutes,Stationary silent orange glowing object that faded away to look like a star in less than 2 minutes.,8/8/14,
8/4/14 23:00,https://nuforc.org/webreports/reports/112/S112193.html,Chico,CA,USA,Fireball,1 minute,"Fire in the sky, an orange UFO Mystery.",8/8/14,
8/4/14 22:01,https://nuforc.org/webreports/reports/112/S112214.html,Chapel Hill,NC,USA,Fireball,2 seconds,"Witnessed a greenish - blue fire ball streak low, fast, overhead in the sky at 10:01 pm Monday August 4th 2014. I was out with my dog w",8/8/14,
8/4/14 22:00,https://nuforc.org/webreports/reports/112/S112213.html,Gastonia,NC,USA,Fireball,5 seconds,Bright green ball with a blue tailÂ,8/8/14,
8/4/14 21:58,https://nuforc.org/webreports/reports/112/S112215.html,Spring Lake,NC,USA,Fireball,5 seconds,Ball of fire falling.,8/8/14,
8/4/14 00:00,https://nuforc.org/webreports/reports/112/S112196.html,Cypress,TX,USA,Fireball,~2 minutes,HUGE fireball slowly descending from the sky.,8/8/14,
8/3/14 23:00,https://nuforc.org/webreports/reports/113/S113893.html,Carlsbad,CA,USA,Fireball,1 hour,There were a group of people with a bonfire on the beach and they were creating these orange orbs and releasing at about 3 to 5 at a ti,10/3/14,
8/3/14 21:45,https://nuforc.org/webreports/reports/112/S112181.html,Hyannis,MA,USA,Fireball,2 minutes,Two red/orange fireballs over Nantucket Sound seen from Hyannis.,8/8/14,
8/3/14 21:30,https://nuforc.org/webreports/reports/112/S112185.html,Martinsburg,WV,USA,Fireball,15 seconds,Weird ball of light falling to the ground.,8/8/14,
8/3/14 21:30,https://nuforc.org/webreports/reports/112/S112174.html,London (Canada),,Canada,Fireball,<1 second,Streak of light or fire ball shooting down from sky less than 1 second.,8/8/14,
8/3/14 21:00,https://nuforc.org/webreports/reports/112/S112188.html,Townsend,DE,USA,Fireball,75 seconds,Glowing ball of fire hovering in the evening sky.,8/8/14,
8/3/14 20:00,https://nuforc.org/webreports/reports/118/S118918.html,Wilmington,DE,USA,Fireball,1-2 minutes,Saw 2 slow moving fireball type orbs heading South over Kirkwood hwy. while at gas station.,5/13/15,
8/2/14 23:00,https://nuforc.org/webreports/reports/112/S112195.html,Arlington,WA,USA,Fireball,4 seconds,"We were outside pooking at the stars, when we saw a what looked like a fireball falling  at an angle,off to the southeast of the sky.It",8/8/14,
8/2/14 22:30,https://nuforc.org/webreports/reports/112/S112143.html,Lake Worth,FL,USA,Fireball,1 minute,"Orange fireball, low speed, low altitude moving from east to west.",8/8/14,
8/2/14 22:20,https://nuforc.org/webreports/reports/112/S112129.html,Memphis,TN,USA,Fireball,1 minute,Green lights with a glare where fleeing across the sky.i sat in the drive-in theather when a green object spotted my eyesÂ,8/8/14,
8/2/14 22:20,https://nuforc.org/webreports/reports/112/S112128.html,Tupelo,MS,USA,Fireball,6 seconds,Bright green fireball falling diagonally.,8/8/14,
8/2/14 22:20,https://nuforc.org/webreports/reports/112/S112149.html,Parkers Cross Road,TN,USA,Fireball,10 seconds,Stunning.,8/8/14,
8/2/14 22:20,https://nuforc.org/webreports/reports/112/S112206.html,Eva,TN,USA,Fireball,5 seconds,WHITE SPHERE FOLLOWED BY A TEARDROP SHAPE OF RED BORDERED WITH ORANGE SHOOTING DOWN TOWARD EARTH.,8/8/14,
8/2/14 22:00,https://nuforc.org/webreports/reports/112/S112158.html,Greece,NY,USA,Fireball,Hour,Fireballs hovering in the sky. Bright yellow or orange. Light would go out on one and then turn on on others. Very big. Crafts did not,8/8/14,
8/2/14 21:50,https://nuforc.org/webreports/reports/112/S112165.html,Pleasant Prairie,WI,USA,Fireball,3-5 minutes,Four orange an red balls flying over Lake Michigan. All disappeared in the same spot,8/8/14,
