date,reportlink,city,state,country,shape,duration,description,post_date,images
9/25/22 13:45,https://nuforc.org/webreports/reports/171/S171972.html,Anacortes,WA,USA,Cylinder,15 seconds,"Tic-toc shape, transparent / glowing white, traveling between + or -, 500 to 1000 mph. from north to south in direction.",10/8/22,
9/24/22 20:35,https://nuforc.org/webreports/reports/171/S171978.html,Excelsior springs,MO,USA,Cylinder,10-15 seconds,Cylinder object,10/8/22,
9/24/22 19:39,https://nuforc.org/webreports/reports/171/S171989.html,Charlotte Hall,MD,USA,Cylinder,1 minute,Silent bright white cylinder with 3 contrails - 1 center 2 @ 45 degrees for 1 min - turned fluorescent green - then vanished w/no trace,10/8/22,Yes
9/24/22 19:30,https://nuforc.org/webreports/reports/171/S171994.html,Palmdale,CA,USA,Cylinder,TEN SECONDS PLUS,I saw it coming out of the SSW horizon head slightly up towards NNE,10/8/22,
9/24/22 17:28,https://nuforc.org/webreports/reports/172/S172514.html,San Diego,CA,USA,Cylinder,3 minutes,"Lone orb hovering over baseball field, Second UAP caught",12/22/22,Yes
9/24/22 16:05,https://nuforc.org/webreports/reports/172/S172038.html,Colorado Springs,CO,USA,Cylinder,30-50 seconds,"We saw a plane like object flying too low, then it stopped above a neighborhood and hovered; then vanished",10/8/22,
9/23/22 16:10,https://nuforc.org/webreports/reports/172/S172058.html,Kernersville,NC,USA,Cylinder,approx 2 minutes,We witnessed a large craft hovering in the distance.. pitched forward and stationary until it vanished,10/8/22,
9/21/22 20:40,https://nuforc.org/webreports/reports/173/S173526.html,Ennis,TX,USA,Cylinder,1 hour,Do crafts appeared in the sky,3/6/23,
9/17/22 23:58,https://nuforc.org/webreports/reports/171/S171860.html,Stephenville,NF,Canada,Cylinder,Not sure,3 Crafts Over Home,10/8/22,Yes
9/16/22 23:30,https://nuforc.org/webreports/reports/171/S171884.html,Pearl city,HI,USA,Cylinder,Thirty minutes,Moving across the sky above pearl city hawaii,10/8/22,
9/16/22 22:00,https://nuforc.org/webreports/reports/171/S171820.html,Ridley Park,PA,USA,Cylinder,1.5 hours,At least 3 crafts circling PA NJ DE area,10/8/22,
9/15/22 10:10,https://nuforc.org/webreports/reports/171/S171782.html,Luttrell-manerdville,TN,USA,Cylinder,Slow speed apx 10min,"It was slow moving, top and bottom flashing white lights",10/8/22,
9/14/22 21:30,https://nuforc.org/webreports/reports/171/S171845.html,Berwyn,PA,USA,Cylinder,seconds,"Long line of white light moving quickly and grew a large circle on the front end then poof, disappeared.",10/8/22,
9/11/22 21:00,https://nuforc.org/webreports/reports/175/S175193.html,East St. Paul,,Canada,Cylinder,About 20 seconds,Giant Floating Jellyfish,4/9/23,
9/11/22 19:05,https://nuforc.org/webreports/reports/171/S171684.html,Albuquerque,NM,USA,Cylinder,About 1 minute,Black donut shaped craft,10/8/22,
9/11/22 05:20,https://nuforc.org/webreports/reports/171/S171696.html,North Topsail Beach,NC,USA,Cylinder,20 seconds,Large and easily seen in vertical position covered on white lights like dots,10/8/22,
9/6/22 23:45,https://nuforc.org/webreports/reports/171/S171610.html,Brookhaven,GA,USA,Cylinder,Slow and low maybe 1 min,Very low flying large object. You could hear a hum. Rounded nose cylindrical slight flare near tail. Belly was dark with white area.,9/9/22,
9/5/22 06:13,https://nuforc.org/webreports/reports/173/S173502.html,Satsuma,FL,USA,Cylinder,A minute or two I'm guess,Cylindrical object spotted while sky watching.,12/22/22,Yes
9/4/22 15:30,https://nuforc.org/webreports/reports/173/S173810.html,Montara,California,United States,Cylinder,1-2 minutes,Large cylindrical structure was seen at the top of mountain adjacent Montara State Beach area in the vicinity of Montara CA.,3/6/23,
9/4/22 15:30,https://nuforc.org/webreports/reports/171/S171911.html,Montara,CA,USA,Cylinder,1-2 minutes,Large cylindrical structure was seen at the top of mountain adjacent Montara State Beach area in the vicinity of Montara CA.,10/8/22,
9/1/22 21:59,https://nuforc.org/webreports/reports/171/S171710.html,hingham,MA,USA,Cylinder,2 mins,I was outiide with andrew gardside and we say all 69 of the ship show we we very scared and thoguh we were going to die.,10/8/22,Yes
9/1/22 20:37,https://nuforc.org/webreports/reports/171/S171616.html,Sierra Vista,AZ,USA,Cylinder,approxamently 3 minutes,"2 craft super bright lights overcast night, turned into one craft",9/9/22,Yes
8/30/22 08:51,https://nuforc.org/webreports/reports/171/S171484.html,Littleton,CO,USA,Cylinder,1 min approx,"REPEAT Sighting this morning AGAIN of 'Tic Tac'-like object slowing strolling over Denver foothills, same as yesterday...",9/9/22,Yes
8/28/22 09:40,https://nuforc.org/webreports/reports/171/S171461.html,Littleton (Denver metro area),CO,USA,Cylinder,58 secs; 20 secs & 5 secs,"I observed & videod a 'tic tac'-shaped white object moving slowly over the area, then w/in a few minutes saw what may have been a B52",9/9/22,Yes
